Latitude,Longitude,Tweets
19,73,VaccineTracker   | Over 2.84 lakh people receive coronavirus vaccine on February 26.COVID19 Coronavirus Vaccine | Read: 
19,73,RT : China mum over India's upper hand in COVID vaccine diplomacy; cites 'global cooperation' 
19,73,China mum over India's upper hand in COVID vaccine diplomacy; cites 'global cooperation' 
19,73,RT : Many people are still afraid of false propaganda that Covid-19 vaccine will be mandatory. To them this is a REMINDER clar'
19,73,   wants peace because they need Indian vaccine and medicines . Peace will last until 2021. Never trust Pakistan'
19,73,RT : Many people are still afraid of false propaganda that Covid-19 vaccine will be mandatory. To them this is a REMINDER clar'
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,RT : 3Navien Ic and other countries vaccinate faster than us inspite of the fact we produced the vaccine? Super'
19,73,RT : While indian waiting for vaccine BJP is busy in VaccineDiplomacy !'
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,US panel endorses single dose Johnson and Johnson COVID-19 vaccine for EUA: FDA says it's safe  Coronavirus Covid-19Vaccination COVID-19Vaccine JohnsonAndJohnson  
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"Aadar Poonawalla meets Amit Shah, discusses COVID vaccine rollout ahead of Phase-2 drive "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"RT : Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73,"Angela Merkel sticks to Germany's under-65 guideline, rejects taking COVID vaccine "
19,73," India Provides Vaccine to the Above Countries and Pakistan Provides Terrorist to different Countries!!! What a Contrast, Two Countries from same land! One is Saving Humanity and Other Killing it! Amen '"
19,73,Johnson and Johnson vaccine on track for US emergency approval(Ld) 
19,73,MMS - Modiji Master Stroke : Covid 19 vaccine exported to 60 countries by now. Do you think they will go against our country in the near future?'
19,73,"RT : Covid19Updates | Odisha makes 7-day home isolation mandatory for travellers from Maharashtra, 11 other states.Covi'"
19,75,"       our govt bans export of Onions in the interest of Public, then why not ban export of Covid Vaccine at the fright of second wave unless every Indian Citizen is vaccinated.'"
19,77,Thank you  india ...Thank you scientist n dr who toiled day and night to come up with vaccine ..Thank you Government   for giving vaccine to us on priority !     Thank you my state govt for making thing swift.. 
19,77,Anyone saying no for the vaccine would be doing himself/ herself a disservice and putting their loved ones at risk. 
19,77,"RT : India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US "
19,77,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US "
19,77,"India's vaccine diplomacy wins friends in Caribbean, draws global praise"
19,77,"India gives 1 crore+ vaccine jabs in 34 days, 2nd fastest after US"
19,82,Time is just Indophobic.What about vaccine crises in Germany.We will just ignore it?? 
19,96, Indonesia support china and so getting COVID 19 vaccine. So it supposed Myanmar military coup. Their is no true democracy in their country. rejectASEANResolution MilkTeaAlliance RejectMilitaryCoup WhatIsHappeningInMyanmar'
19,96," we lost COVID-19 vaccine in Myanmar as the military coup occurred and they're doing dictatorship to bring back their evil power for everything worse to citizens, killing peaceful protesters and arresting them at night illegally. WhatsHappeningInMyanmar'"
19,96,"we lost COVID-19 vaccine in Myanmar as the military coup occurred and they're doing dictatorship to bring back their evil power for everything worse to citizens, killing peaceful protesters and arresting them at night illegally. WhatsHappeningInMyanmar "
19,96,The military Junta is now robbing Government Finance which will be used for Covid vaccine and also threatening responsible manager of vaccination program. The text below explained in detail.SUPPORT CRPHFeb20CoupWhatsHappeningInMyanmar 
19,96,The military Junta is now robbing Government Finance which will be used for Covid vaccine and also threatening responsible manager of vaccination program. The text below explained in detail.SUPPORT CRPHFeb20CoupWhatsHappeningInMyanmarSaveMyanmar 
19,96,The military Junta is now robbing Government Finance which will be used for Covid vaccine and also threatening responsible manager of vaccination program. The text below explained in detail.SUPPORT CRPHFeb20CoupWhatsHappeningInMyanmar 
19,96,"While everyone in the world is excited about the vaccines and planning what's gonna be after this pandemic, we have no idea what's gonna be our tomorrow. Military robbing our donations money for Covid vaccine to buy weapons to kill us. WhatsHappeningInMyanmar   "
19,96,"A letter from Dr Htar Htar Lin, Director and Programme Manager of Immunization Programme in Myanmar after Military junta loot vaccine to use vaccination as a tool to persuade people and to end CDM. _cole   "
19,96,"According to the letter for the doctor, the military robbed the vaccine donated from India and took the donation money for Covid fund.  Clearly, they are taking what they can to push this junta further.   WhatsHappeningInMyanmar "
19,96,"Letters from Dr. Htar Htar Lin ,Director and Program Manager of EPI during DASSK gov.We dont know her safely since She involved in CDM and was accused for corruption of vaccine money.Please read these letters! _cole   WhatsHappeninglnMyanmar "
19,96,"Dr.Htar Htar Lin, Director and PM of Immunization Programme in Myanmar, also the focal point for National vaccine roll out plan and for COVAX by MOHS is in the position at the highest risk of the accused by the military.CivilDisobedienceMovementMyanmar Covid_19 SaveMyammar "
19,96,"We, myanmar, seriouly need vaccine for Myanmar Military Coup!!! We are not safe anymore and whom should we call for save us!!!WhatsHapppeningInMyanmar HearTheVoiceOfMyammar RejectMyanmarMilitaryCoup'"
19,97, Indonesia support china and so getting COVID 19 vaccine. So it supposed Myanmar military coup. Their is no true democracy in their country. rejectASEANResolution MilkTeaAlliance RejectMilitaryCoup WhatIsHappeningInMyanmar'
19,97," we lost COVID-19 vaccine in Myanmar as the military coup occurred and they're doing dictatorship to bring back their evil power for everything worse to citizens, killing peaceful protesters and arresting them at night illegally. WhatsHappeningInMyanmar'"
19,97,"we lost COVID-19 vaccine in Myanmar as the military coup occurred and they're doing dictatorship to bring back their evil power for everything worse to citizens, killing peaceful protesters and arresting them at night illegally. WhatsHappeningInMyanmar "
19,97,The military Junta is now robbing Government Finance which will be used for Covid vaccine and also threatening responsible manager of vaccination program. The text below explained in detail.SUPPORT CRPHFeb20CoupWhatsHappeningInMyanmar 
19,97,The military Junta is now robbing Government Finance which will be used for Covid vaccine and also threatening responsible manager of vaccination program. The text below explained in detail.SUPPORT CRPHFeb20CoupWhatsHappeningInMyanmarSaveMyanmar 
19,97,The military Junta is now robbing Government Finance which will be used for Covid vaccine and also threatening responsible manager of vaccination program. The text below explained in detail.SUPPORT CRPHFeb20CoupWhatsHappeningInMyanmar 
19,97,"While everyone in the world is excited about the vaccines and planning what's gonna be after this pandemic, we have no idea what's gonna be our tomorrow. Military robbing our donations money for Covid vaccine to buy weapons to kill us. WhatsHappeningInMyanmar   "
19,97,"A letter from Dr Htar Htar Lin, Director and Programme Manager of Immunization Programme in Myanmar after Military junta loot vaccine to use vaccination as a tool to persuade people and to end CDM. _cole   "
19,97,"According to the letter for the doctor, the military robbed the vaccine donated from India and took the donation money for Covid fund.  Clearly, they are taking what they can to push this junta further.   WhatsHappeningInMyanmar "
19,97,"Letters from Dr. Htar Htar Lin ,Director and Program Manager of EPI during DASSK gov.We dont know her safely since She involved in CDM and was accused for corruption of vaccine money.Please read these letters! _cole   WhatsHappeninglnMyanmar "
19,97,"Dr.Htar Htar Lin, Director and PM of Immunization Programme in Myanmar, also the focal point for National vaccine roll out plan and for COVAX by MOHS is in the position at the highest risk of the accused by the military.CivilDisobedienceMovementMyanmar Covid_19 SaveMyammar "
19,97,"We, myanmar, seriouly need vaccine for Myanmar Military Coup!!! We are not safe anymore and whom should we call for save us!!!WhatsHapppeningInMyanmar HearTheVoiceOfMyammar RejectMyanmarMilitaryCoup'"
20,73, You don't have sence for delivering vaccine. so sad go through the despatch manual.'
20,73, Dear Global Times. I think you are underestimate india in sence of science and technology. New India's Indians are up to reach any challenge and have solutions. So don't think about the COVID19 Strains we can handle it. So many countries not believe your vaccine so sad.'
20,73,Where are the vaccine?? Why are we not able to give shots to own population when we are gifting to the world???? Aren't we producing the vaccines'
20,74,Where are the vaccine?? Why are we not able to give shots to own population when we are gifting to the world???? Aren't we producing the vaccines'
20,75,"RT _agd: Petrolprice :Regular petrol tops Rs 100/litre for 1st time, in RajasthanIndians will keep buying petrol/diesel, however'"
20,75,India vaccine trial under fire 
20,75,RT : Vaccine to people above 60 years of age and those above 45 years of age with comorbidities will be given free of cost'
20,75,CDC  own patent of vaccine how much money you want to make spreading propoganda of disease and by Vaccination!!?   _PATOLE
20,75,This post for those dumb ass who says they don't have get any adverse reactions after taking jab of covid19 besically they don't know how vaccine works it's one of example I am posting pharma companies official report 
